display_id,source_id,dataset,status
S2793,meld_dia410_utt8,meld,active
S2794,iemocap_Ses02M_impro07_F007,iemocap,active
S2795,iemocap_Ses05F_impro05_M043,iemocap,active
S2796,meld_dia634_utt3,meld,active
S2797,mosi_yDtzw_Y-7RU_20,mosi,active
S2798,chsims_aqgy4_0017_00012,chsims,active
S2799,meld_dia791_utt6,meld,active
S2800,chsims_video_0036_0021,chsims,active
S2801,meld_dia247_utt0,meld,active
S2802,iemocap_Ses03M_script03_1_M021,iemocap,active
S2803,iemocap_Ses03M_impro01_F023,iemocap,active
S2804,chsims_aqgy5_0005_00017,chsims,active
S2805,mosi_G6GlGvlkxAQ_14,mosi,active
S2806,chsims_video_0012_0046,chsims,active
S2807,iemocap_Ses05F_script03_1_M026,iemocap,active
S2808,iemocap_Ses04M_script03_2_M054,iemocap,active
S2809,chsims_video_0055_0032,chsims,active
S2810,chsims_video_0045_0035,chsims,active
S2811,iemocap_Ses02M_script03_2_M006,iemocap,active
S2812,chsims_aqgy5_0014_00044,chsims,active
S2813,mosi_lXPQBPVc5Cw_1,mosi,active
S2814,chsims_aqgy5_0013_00024,chsims,active
S2815,iemocap_Ses01M_impro01_F015,iemocap,active
S2816,mustard_2_567,mustard,active
S2817,mosi_W8NXH0Djyww_18,mosi,active
S2818,chsims_aqgy4_0018_00021,chsims,active
S2819,meld_dia791_utt1,meld,active
S2820,chsims_aqgy5_0005_00021,chsims,active
S2821,iemocap_Ses02F_impro02_F011,iemocap,active
S2822,chsims_video_0020_0009,chsims,active
S2823,iemocap_Ses02F_impro02_F008,iemocap,active
S2824,mosi_yvsjCA6Y5Fc_13,mosi,active
S2825,mosi_HEsqda8_d0Q_4,mosi,active
S2826,mosi_lXPQBPVc5Cw_4,mosi,active
S2827,iemocap_Ses01M_script02_1_M024,iemocap,active
S2828,iemocap_Ses05F_script03_2_M040,iemocap,active
S2829,meld_dia163_utt4,meld,active
S2830,meld_dia367_utt4,meld,active
S2831,meld_dia304_utt6,meld,active
S2832,iemocap_Ses05F_script01_1_M021,iemocap,active
S2833,chsims_video_0046_0021,chsims,active
S2834,chsims_video_0016_0009,chsims,active
S2835,chsims_aqgy5_0024_00002,chsims,active
S2836,meld_dia745_utt11,meld,active
S2837,mosi_bvLlb-M3UXU_3,mosi,active
S2838,iemocap_Ses03F_impro05_F017,iemocap,active
S2839,iemocap_Ses05F_script03_1_F026,iemocap,active
S2840,chsims_video_0041_0030,chsims,active
S2841,iemocap_Ses02F_script03_1_F029,iemocap,active
S2842,iemocap_Ses03F_script01_3_F034,iemocap,active
S2843,meld_dia832_utt15,meld,active
S2844,iemocap_Ses02F_impro08_M002,iemocap,active
S2845,meld_dia92_utt1,meld,active
S2846,iemocap_Ses03F_script02_1_M042,iemocap,active
S2847,meld_dia429_utt3,meld,active
S2848,meld_dia623_utt2,meld,active
S2849,mustard_1_90,mustard,active
S2850,iemocap_Ses03M_script03_2_F011,iemocap,active
S2851,mustard_2_487,mustard,active
S2852,chsims_video_0051_0027,chsims,active
S2853,mosi_zhpQhgha_KU_5,mosi,active
S2854,chsims_video_0002_0019,chsims,active
S2855,iemocap_Ses05M_script03_2_M006,iemocap,active
S2856,iemocap_Ses02M_impro03_F014,iemocap,active
S2857,iemocap_Ses03F_impro02_F039,iemocap,active
S2858,meld_dia950_utt7,meld,active
S2859,meld_dia615_utt18,meld,active
S2860,meld_dia619_utt4,meld,active
S2861,meld_dia992_utt6,meld,active
S2862,chsims_aqgy4_0010_00023,chsims,active
S2863,chsims_aqgy4_0007_00008,chsims,active
S2864,meld_dia383_utt1,meld,active
S2865,chsims_aqgy4_0005_00021,chsims,active
S2866,iemocap_Ses03F_impro05_F006,iemocap,active
S2867,mosi_VbQk4H8hgr0_5,mosi,active
S2868,mustard_1_7722,mustard,active
S2869,chsims_video_0023_0020,chsims,active
S2870,iemocap_Ses02F_script01_3_F003,iemocap,active
S2871,mosi_MLal-t_vJPM_12,mosi,active
S2872,mustard_2_242,mustard,active
S2873,chsims_aqgy4_0001_00065,chsims,active
S2874,mustard_2_268,mustard,active
S2875,chsims_aqgy5_0008_00023,chsims,active
S2876,chsims_video_0024_0073,chsims,active
S2877,meld_dia389_utt7,meld,active
S2878,meld_dia451_utt1,meld,active
S2879,meld_dia697_utt6,meld,active
S2880,iemocap_Ses02M_script03_2_M001,iemocap,active
S2881,meld_dia82_utt9,meld,active
S2882,iemocap_Ses02F_script03_2_M017,iemocap,active
S2883,chsims_aqgy4_0019_00006,chsims,active
S2884,meld_dia483_utt6,meld,active
S2885,iemocap_Ses02F_script03_2_M046,iemocap,active
S2886,mosi_Njd1F0vZSm4_9,mosi,active
S2887,chsims_video_0054_0179,chsims,active
S2888,mosi_etzxEpPuc6I_13,mosi,active
S2889,meld_dia520_utt1,meld,active
S2890,iemocap_Ses03M_impro03_M015,iemocap,active
S2891,iemocap_Ses02M_impro01_M008,iemocap,active
S2892,meld_dia597_utt10,meld,active
S2893,meld_dia960_utt10,meld,active
S2894,chsims_video_0026_0013,chsims,active
S2895,meld_dia657_utt4,meld,active
S2896,iemocap_Ses03F_impro05_F008,iemocap,active
S2897,chsims_test7_00000,chsims,active
S2898,chsims_aqgy5_0012_00019,chsims,active
S2899,iemocap_Ses01M_impro03_M013,iemocap,active
S2900,meld_dia498_utt4,meld,active
S2901,meld_dia640_utt15,meld,active
S2902,meld_dia393_utt3,meld,active
S2903,mosi_MLal-t_vJPM_10,mosi,active
S2904,chsims_video_0037_0005,chsims,active
S2905,mosi_Clx4VXItLTE_15,mosi,active
S2906,iemocap_Ses03M_impro05b_M017,iemocap,active
S2907,mosi_Dg_0XKD0Mf4_7,mosi,active
S2908,mosi_BioHAh1qJAQ_29,mosi,active
S2909,iemocap_Ses03F_script02_2_M040,iemocap,active
S2910,iemocap_Ses04F_impro02_F018,iemocap,active
S2911,iemocap_Ses01M_impro01_M018,iemocap,active
S2912,mosi_lXPQBPVc5Cw_6,mosi,active
S2913,mustard_2_135,mustard,active
S2914,chsims_aqgy5_0020_00022,chsims,active
S2915,meld_dia332_utt5,meld,active
S2916,iemocap_Ses05M_impro02_M020,iemocap,active
S2917,chsims_aqgy4_0009_00026_0,chsims,active
S2918,chsims_video_0018_0007,chsims,active
S2919,chsims_test13_00010,chsims,active
S2920,chsims_aqgy4_0004_00014,chsims,active
S2921,chsims_video_0012_0037,chsims,active
S2922,mosi_2WGyTLYerpo_18,mosi,active
S2923,chsims_aqgy4_0012_00059,chsims,active
S2924,meld_dia114_utt2,meld,active
S2925,meld_dia249_utt13,meld,active
S2926,iemocap_Ses01M_impro07_M002,iemocap,active
S2927,iemocap_Ses05M_impro04_M011,iemocap,active
S2928,mosi_c5xsKMxpXnc_8,mosi,active
S2929,chsims_aqgy5_0010_00004,chsims,active
S2930,chsims_video_0043_0021,chsims,active
S2931,iemocap_Ses01F_script02_2_M036,iemocap,active
S2932,iemocap_Ses05M_script03_1_F019,iemocap,active
S2933,iemocap_Ses04F_impro04_F030,iemocap,active
S2934,chsims_aqgy5_0020_00004,chsims,active
S2935,mustard_2_114,mustard,active
S2936,mosi_cXypl4FnoZo_15,mosi,active
S2937,mustard_2_586,mustard,active
S2938,iemocap_Ses04F_script03_2_F040,iemocap,active
S2939,meld_dia885_utt4,meld,active
S2940,chsims_aqgy4_0010_00022,chsims,active
S2941,meld_dia94_utt15,meld,active
S2942,chsims_video_0041_0031,chsims,active
S2943,chsims_aqgy3_0007_00001,chsims,active
S2944,iemocap_Ses02F_impro02_M003,iemocap,active
S2945,iemocap_Ses02F_impro02_F009,iemocap,active
S2946,meld_dia679_utt5,meld,active
S2947,chsims_video_xjzw_00009,chsims,active
S2948,chsims_aqgy5_0015_00020,chsims,active
S2949,mustard_1_1003,mustard,active
S2950,mosi_c5xsKMxpXnc_3,mosi,active
S2951,chsims_video_xjzw_00060,chsims,active
S2952,iemocap_Ses02F_impro08_M001,iemocap,active
S2953,meld_dia12_utt6,meld,active
S2954,chsims_aqgy5_0008_00003,chsims,active
S2955,mosi_bvLlb-M3UXU_18,mosi,active
S2956,mosi_Qr1Ca94K55A_5,mosi,active
S2957,iemocap_Ses04M_impro07_F002,iemocap,active
S2958,meld_dia172_utt5,meld,active
S2959,chsims_aqgy3_0001_00006,chsims,active
S2960,meld_dia560_utt5,meld,active
S2961,meld_dia720_utt13,meld,active
S2962,iemocap_Ses03F_script01_1_F048,iemocap,active
S2963,iemocap_Ses04M_impro01_F018,iemocap,active
S2964,mosi_7JsX8y1ysxY_5,mosi,active
S2965,meld_dia733_utt10,meld,active
S2966,mosi_c7UH_rxdZv4_9,mosi,active
S2967,iemocap_Ses02M_script03_2_M025,iemocap,active
S2968,iemocap_Ses04M_impro02_F016,iemocap,active
S2969,chsims_video_0055_0022,chsims,active
S2970,chsims_aqgy5_0027_00001,chsims,active
S2971,iemocap_Ses03F_script01_1_F003,iemocap,active
S2972,meld_dia1016_utt11,meld,active
S2973,iemocap_Ses04M_script02_2_F029,iemocap,active
S2974,iemocap_Ses05M_impro06_M002,iemocap,active
S2975,chsims_aqgy5_0002_00015,chsims,active
S2976,mustard_1_5169,mustard,active
S2977,meld_dia833_utt6,meld,active
S2978,mustard_2_612,mustard,active
S2979,mosi_OtBXNcAL_lE_19,mosi,active
S2980,meld_dia967_utt3,meld,active
S2981,mosi_MLal-t_vJPM_1,mosi,active
S2982,chsims_aqgy5_0028_00045,chsims,active
S2983,meld_dia1_utt1,meld,active
S2984,chsims_aqgy5_0018_00003,chsims,active
S2985,chsims_video_0058_0012,chsims,active
S2986,chsims_video_0023_0048,chsims,active
S2987,meld_dia727_utt1,meld,active
S2988,chsims_aqgy4_0012_00052,chsims,active
S2989,iemocap_Ses01M_impro05_F007,iemocap,active
S2990,chsims_aqgy5_0028_00021,chsims,active
S2991,meld_dia665_utt1,meld,active
S2992,iemocap_Ses02M_impro01_M007,iemocap,active
S2993,mosi_Nzq88NnDkEk_23,mosi,active
S2994,mustard_2_248,mustard,active
S2995,chsims_aqgy4_0002_00010,chsims,active
S2996,mosi_1iG0909rllw_20,mosi,active
S2997,meld_dia270_utt0,meld,active
S2998,meld_dia62_utt11,meld,active
S2999,iemocap_Ses02M_script01_1_M009,iemocap,active
S3000,mosi_Clx4VXItLTE_9,mosi,active
S3001,meld_dia861_utt7,meld,active
S3002,mosi_zhpQhgha_KU_26,mosi,active
S3003,chsims_aqgy4_0003_00005,chsims,active
S3004,chsims_aqgy3_0002_00015,chsims,active
S3005,meld_dia1013_utt2,meld,active
S3006,iemocap_Ses01M_script01_2_M001,iemocap,active
S3007,chsims_aqgy5_0015_00006,chsims,active
S3008,meld_dia666_utt9,meld,active
S3009,chsims_video_0055_0007,chsims,active
S3010,meld_dia610_utt6,meld,active
S3011,meld_dia865_utt1,meld,active
S3012,meld_dia179_utt19,meld,active
S3013,mustard_1_1798,mustard,active
S3014,iemocap_Ses02F_script02_1_M021,iemocap,active
S3015,iemocap_Ses05M_script01_1_M020,iemocap,active
S3016,meld_dia51_utt8,meld,active
S3017,meld_dia648_utt5,meld,active
S3018,mustard_1_7395,mustard,active
S3019,mustard_1_2616,mustard,active
S3020,meld_dia249_utt11,meld,active
S3021,iemocap_Ses03F_impro05_F004,iemocap,active
S3022,iemocap_Ses04F_script03_1_M028,iemocap,active
S3023,iemocap_Ses03M_impro03_M029,iemocap,active
S3024,chsims_aqgy5_0024_00003,chsims,active
S3025,mosi_8OtFthrtaJM_7,mosi,active
S3026,iemocap_Ses01M_impro03_M007,iemocap,active
S3027,mosi_d6hH302o4v8_21,mosi,active
S3028,iemocap_Ses02M_impro02_M018,iemocap,active
S3029,mosi_9qR7uwkblbs_7,mosi,active
S3030,iemocap_Ses02F_script03_1_F017,iemocap,active
S3031,iemocap_Ses02M_impro04_F005,iemocap,active
S3032,iemocap_Ses05F_impro07_F000,iemocap,active
S3033,iemocap_Ses05M_impro06_M019,iemocap,active
S3034,meld_dia355_utt2,meld,active
S3035,chsims_aqgy4_0001_00067,chsims,active
S3036,iemocap_Ses04F_script03_1_M029,iemocap,active
S3037,meld_dia193_utt5,meld,active
S3038,meld_dia926_utt5,meld,active
S3039,meld_dia803_utt0,meld,active
S3040,iemocap_Ses02M_script03_1_F020,iemocap,active
S3041,mustard_2_512,mustard,active
S3042,chsims_aqgy3_0003_00004,chsims,active
S3043,iemocap_Ses05M_impro05_F019,iemocap,active
S3044,chsims_video_0034_0008,chsims,active
S3045,mustard_1_7575,mustard,active
S3046,iemocap_Ses02M_impro05_M026,iemocap,active
S3047,chsims_video_0001_0018,chsims,active
S3048,chsims_video_0045_0083,chsims,active
S3049,chsims_video_0048_0006,chsims,active
S3050,mosi_aiEXnCPZubE_14,mosi,active
S3051,iemocap_Ses02M_script01_1_M032,iemocap,active
S3052,chsims_video_0001_0003,chsims,active
S3053,iemocap_Ses02M_script01_1_M034,iemocap,active
S3054,meld_dia633_utt4,meld,active
S3055,meld_dia649_utt12,meld,active
S3056,chsims_aqgy5_0004_00015,chsims,active
S3057,meld_dia918_utt6,meld,active
S3058,meld_dia67_utt6,meld,active
S3059,chsims_aqgy4_0008_00037,chsims,active
S3060,meld_dia358_utt11,meld,active
S3061,chsims_aqgy4_0021_00000,chsims,active
S3062,iemocap_Ses02M_script01_1_M027,iemocap,active
S3063,chsims_csbgs2_0002_00005,chsims,active
S3064,meld_dia649_utt6,meld,active
S3065,mosi_zhpQhgha_KU_3,mosi,active
S3066,iemocap_Ses02M_script01_1_M007,iemocap,active
S3067,iemocap_Ses05M_impro01_F014,iemocap,active
S3068,mosi_73jzhE8R1TQ_5,mosi,active
S3069,meld_dia622_utt4,meld,active
S3070,meld_dia175_utt10,meld,active
S3071,iemocap_Ses02M_impro03_M017,iemocap,active
S3072,meld_dia336_utt18,meld,active
S3073,meld_dia445_utt17,meld,active
S3074,mosi_OtBXNcAL_lE_22,mosi,active
S3075,chsims_video_0058_0002,chsims,active
S3076,mosi_aiEXnCPZubE_2,mosi,active
S3077,iemocap_Ses01F_script03_1_F027,iemocap,active
S3078,chsims_video_0040_0008,chsims,active
S3079,iemocap_Ses04M_impro03_M005,iemocap,active
S3080,chsims_aqgy4_0011_00002,chsims,active
S3081,mustard_1_6113,mustard,active
S3082,meld_dia81_utt6,meld,active
S3083,chsims_aqgy5_0021_00016,chsims,active
S3084,chsims_aqgy4_0011_00011,chsims,active
S3085,mustard_1_533,mustard,active
S3086,meld_dia388_utt4,meld,active
S3087,chsims_video_0054_0075,chsims,active
S3088,meld_dia176_utt2,meld,active
S3089,chsims_aqgy3_0006_00006,chsims,active
S3090,iemocap_Ses01M_impro07_M023,iemocap,active
S3091,chsims_aqgy5_0001_00000,chsims,active
S3092,iemocap_Ses03F_impro06_F029,iemocap,active
S3093,chsims_aqgy5_0006_00008,chsims,active
S3094,chsims_video_0056_0084,chsims,active
S3095,meld_dia390_utt0,meld,active
S3096,mosi_zhpQhgha_KU_7,mosi,active
S3097,chsims_video_0040_0029,chsims,active
S3098,chsims_video_0047_0038,chsims,active
S3099,mustard_1_11177,mustard,active
S3100,iemocap_Ses03M_script01_1_F010,iemocap,active
S3101,meld_dia614_utt16,meld,active
S3102,iemocap_Ses03M_script02_2_F007,iemocap,active
S3103,mustard_1_7400,mustard,active
S3104,meld_dia854_utt1,meld,active
S3105,iemocap_Ses05F_impro03_F020,iemocap,active
S3106,chsims_video_0053_0025,chsims,active
S3107,iemocap_Ses02M_script03_2_M043,iemocap,active
S3108,mustard_1_10462,mustard,active
S3109,mosi_rnaNMUZpvvg_3,mosi,active
S3110,chsims_video_0060_0025,chsims,active
S3111,chsims_aqgy4_0001_00049,chsims,active
S3112,iemocap_Ses03F_impro03_M000,iemocap,active
S3113,meld_dia616_utt1,meld,active
S3114,mosi_c7UH_rxdZv4_7,mosi,active
S3115,iemocap_Ses01M_script01_1_M009,iemocap,active
S3116,meld_dia758_utt0,meld,active
S3117,chsims_aqgy5_0016_00032,chsims,active
S3118,iemocap_Ses02F_script03_2_F025,iemocap,active
S3119,iemocap_Ses03M_script01_3_F018,iemocap,active
S3120,mustard_1_276,mustard,active
S3121,mosi_BvYR0L6f2Ig_7,mosi,active
S3122,mosi_MLal-t_vJPM_13,mosi,active
S3123,iemocap_Ses05F_script03_2_M019,iemocap,active
S3124,chsims_video_0058_0014,chsims,active
S3125,chsims_video_0040_0054,chsims,active
S3126,mosi_73jzhE8R1TQ_16,mosi,active
S3127,mosi_7JsX8y1ysxY_14,mosi,active
S3128,iemocap_Ses05F_script03_1_F025,iemocap,active
S3129,iemocap_Ses03M_impro08b_F012,iemocap,active
S3130,meld_dia354_utt0,meld,active
S3131,mustard_1_6355,mustard,active
S3132,iemocap_Ses01F_impro05_F016,iemocap,active
S3133,mosi_WKA5OygbEKI_19,mosi,active
S3134,iemocap_Ses05M_impro07_M019,iemocap,active
S3135,iemocap_Ses05M_script03_1_M005,iemocap,active
S3136,meld_dia940_utt3,meld,active
S3137,mosi_iiK8YX8oH1E_11,mosi,active
S3138,iemocap_Ses01F_script03_2_M025,iemocap,active
S3139,meld_dia125_utt0,meld,active
S3140,meld_dia124_utt5,meld,active
S3141,iemocap_Ses05M_script03_2_M045,iemocap,active
S3142,mosi_Bfr499ggo-0_11,mosi,active
S3143,mustard_1_2198,mustard,active
S3144,mustard_2_372,mustard,active
S3145,meld_dia199_utt10,meld,active
S3146,iemocap_Ses04M_impro02_F006,iemocap,active
S3147,iemocap_Ses03M_script02_1_M042,iemocap,active
S3148,iemocap_Ses05F_impro03_M019,iemocap,active
S3149,chsims_aqgy4_0012_00003,chsims,active
S3150,iemocap_Ses04M_script02_2_F032,iemocap,active
S3151,meld_dia520_utt2,meld,active
S3152,iemocap_Ses01F_script01_1_F036,iemocap,active
S3153,chsims_aqgy5_0008_00006,chsims,active
S3154,mosi_POKffnXeBds_11,mosi,active
S3155,mosi_rnaNMUZpvvg_14,mosi,active
S3156,chsims_video_0054_0032,chsims,active
S3157,chsims_aqgy5_0031_00015,chsims,active
S3158,iemocap_Ses01M_script02_2_F038,iemocap,active
S3159,meld_dia306_utt3,meld,active
S3160,chsims_video_0028_0023,chsims,active
S3161,mosi_lXPQBPVc5Cw_27,mosi,active
S3162,chsims_video_0046_0054,chsims,active
S3163,iemocap_Ses02M_script02_2_M005,iemocap,active
S3164,iemocap_Ses04F_script02_1_F002,iemocap,active
S3165,iemocap_Ses05F_script03_2_M016,iemocap,active
S3166,meld_dia114_utt4,meld,active
S3167,iemocap_Ses03M_script02_2_F033,iemocap,active
S3168,iemocap_Ses01F_script03_1_M030,iemocap,active
S3169,meld_dia46_utt9,meld,active
S3170,meld_dia814_utt2,meld,active
S3171,iemocap_Ses04M_impro02_F015,iemocap,active
S3172,iemocap_Ses02F_script03_2_F036,iemocap,active
S3173,meld_dia1027_utt3,meld,active
S3174,chsims_video_0046_0051,chsims,active
S3175,chsims_aqgy4_0004_00004,chsims,active
S3176,chsims_video_0019_0014,chsims,active
S3177,iemocap_Ses01M_script03_2_F003,iemocap,active
S3178,iemocap_Ses04M_script01_1_F029,iemocap,active
S3179,iemocap_Ses05M_script03_2_F000,iemocap,active
S3180,chsims_aqgy5_0008_00032,chsims,active
S3181,meld_dia193_utt4,meld,active
S3182,iemocap_Ses03F_script01_3_M038,iemocap,active
S3183,chsims_video_0059_0009,chsims,active
S3184,iemocap_Ses03F_script01_3_M039,iemocap,active
S3185,iemocap_Ses01F_script01_3_F008,iemocap,active
S3186,meld_dia574_utt8,meld,active
S3187,meld_dia252_utt17,meld,active
S3188,iemocap_Ses02M_impro07_M021,iemocap,active
S3189,meld_dia241_utt9,meld,active
S3190,iemocap_Ses03M_impro01_M014,iemocap,active
S3191,meld_dia804_utt8,meld,active
S3192,meld_dia448_utt10,meld,active
S3193,meld_dia813_utt5,meld,active
S3194,mustard_1_4995,mustard,active
S3195,iemocap_Ses02F_impro07_M002,iemocap,active
S3196,iemocap_Ses04M_script02_2_F036,iemocap,active
S3197,chsims_aqgy4_0018_00009,chsims,active
S3198,meld_dia664_utt2,meld,active
S3199,chsims_video_0015_0041,chsims,active
S3200,chsims_aqgy5_0025_00026,chsims,active
S3201,iemocap_Ses04F_impro03_M026,iemocap,active
S3202,mustard_2_124,mustard,active
S3203,chsims_video_0051_0032,chsims,active
S3204,chsims_video_0024_0079,chsims,active
S3205,iemocap_Ses04F_impro08_M003,iemocap,active
S3206,meld_dia509_utt16,meld,active
S3207,iemocap_Ses04M_impro07_F000,iemocap,active
S3208,meld_dia446_utt13,meld,active
S3209,mosi_jUzDDGyPkXU_26,mosi,active
S3210,iemocap_Ses05F_script03_1_F028,iemocap,active
S3211,chsims_aqgy5_0008_00010,chsims,active
S3212,iemocap_Ses05F_impro02_M016,iemocap,active
S3213,meld_dia264_utt6,meld,active
S3214,chsims_video_0047_0060,chsims,active
S3215,meld_dia54_utt1,meld,active
S3216,iemocap_Ses05M_impro03_F025,iemocap,active
S3217,iemocap_Ses05M_script03_2_M035,iemocap,active
S3218,mustard_2_575,mustard,active
S3219,iemocap_Ses05M_impro08_F004,iemocap,active
S3220,iemocap_Ses05M_script02_2_F010,iemocap,active
S3221,mustard_1_5758,mustard,active
S3222,chsims_video_0054_0120,chsims,active
S3223,iemocap_Ses03F_script01_3_F028,iemocap,active
S3224,chsims_aqgy5_0022_00015,chsims,active
S3225,mosi_VCslbP0mgZI_4,mosi,active
S3226,iemocap_Ses05M_script03_1_M014,iemocap,active
S3227,meld_dia326_utt3,meld,active
S3228,mosi_I5y0__X72p0_13,mosi,active
S3229,meld_dia936_utt7,meld,active
S3230,meld_dia80_utt2,meld,active
S3231,chsims_video_0010_0007,chsims,active
S3232,meld_dia187_utt7,meld,active
S3233,chsims_video_0040_0007,chsims,active
S3234,chsims_video_0034_0009,chsims,active
S3235,mosi_7JsX8y1ysxY_38,mosi,active
S3236,iemocap_Ses02F_script02_2_M014,iemocap,active
S3237,chsims_aqgy5_0014_00045,chsims,active
S3238,chsims_video_0014_0007,chsims,active
S3239,meld_dia521_utt4,meld,active
S3240,chsims_aqgy5_0001_00010,chsims,active
S3241,iemocap_Ses05F_impro03_M064,iemocap,active
S3242,meld_dia966_utt5,meld,active
S3243,mustard_1_8159,mustard,active
S3244,chsims_aqgy5_0025_00023,chsims,active
S3245,chsims_video_0040_0014,chsims,active
S3246,meld_dia285_utt5,meld,active
S3247,meld_dia589_utt6,meld,active
S3248,iemocap_Ses05F_script03_1_M004,iemocap,active
S3249,chsims_video_0054_0160,chsims,active
S3250,meld_dia583_utt0,meld,active
S3251,mosi_VCslbP0mgZI_11,mosi,active
S3252,chsims_aqgy5_0027_00002,chsims,active
S3253,meld_dia258_utt6,meld,active
S3254,iemocap_Ses03F_script01_3_F013,iemocap,active
S3255,meld_dia336_utt9,meld,active
S3256,iemocap_Ses02F_script03_1_F002,iemocap,active
S3257,chsims_aqgy4_0016_00023,chsims,active
S3258,chsims_aqgy4_0007_00015,chsims,active
S3259,meld_dia823_utt10,meld,active
S3260,iemocap_Ses05F_script03_1_F020,iemocap,active
S3261,iemocap_Ses03F_impro02_F021,iemocap,active
S3262,chsims_aqgy5_0011_00046,chsims,active
S3263,iemocap_Ses01F_script03_2_M000,iemocap,active
S3264,chsims_video_0046_0010,chsims,active
S3265,iemocap_Ses02F_script01_3_M011,iemocap,active
S3266,meld_dia61_utt2,meld,active
S3267,iemocap_Ses04F_impro03_M024,iemocap,active
S3268,iemocap_Ses04F_script03_1_F019,iemocap,active
S3269,meld_dia441_utt8,meld,active
S3270,meld_dia498_utt1,meld,active
